56, 14, 0, 191, 191, 191
57, 14, 0, 191, 191, 191
58, 14, 0, 191, 191, 191
59, 14, 0, 191, 191, 191
60, 14, 0, 191, 191, 191
61, 14, 0, 191, 191, 191
62, 14, 0, 191, 191, 191
63, 14, 0, 191, 191, 191
54, 15, 0, 191, 191, 191
55, 15, 0, 191, 191, 191
56, 15, 0, 191, 191, 191
57, 15, 0, 191, 191, 191
58, 15, 0, 191, 191, 191
59, 15, 0, 191, 191, 191
60, 15, 0, 191, 191, 191
61, 15, 0, 191, 191, 191
62, 15, 0, 191, 191, 191
63, 15, 0, 191, 191, 191
52, 16, 0, 191, 191, 191
53, 16, 0, 191, 191, 191
54, 16, 0, 191, 191, 191
55, 16, 0, 191, 191, 191
56, 16, 0, 191, 191, 191
57, 16, 0, 191, 191, 191
58, 16, 0, 191, 191, 191
59, 16, 0, 191, 191, 191
60, 16, 0, 191, 191, 191
61, 16, 0, 191, 191, 191
62, 16, 0, 191, 191, 191
63, 16, 0, 191, 191, 191
52, 17, 0, 191, 191, 191
53, 17, 0, 191, 191, 191
54, 17, 0, 191, 191, 191
55, 17, 0, 191, 191, 191
56, 17, 0, 191, 191, 191
57, 17, 0, 191, 191, 191
58, 17, 0, 191, 191, 191
59, 17, 0, 191, 191, 191
60, 17, 0, 191, 191, 191
61, 17, 0, 191, 191, 191
62, 17, 0, 191, 191, 191
63, 17, 0, 191, 191, 191
52, 18, 0, 191, 191, 191
53, 18, 0, 191, 191, 191
54, 18, 0, 191, 191, 191
55, 18, 0, 191, 191, 191
56, 18, 0, 191, 191, 191
57, 18, 0, 191, 191, 191
58, 18, 0, 191, 191, 191
59, 18, 0, 191, 191, 191
60, 18, 0, 191, 191, 191
61, 18, 0, 191, 191, 191
62, 18, 0, 191, 191, 191
63, 18, 0, 191, 191, 191
52, 19, 0, 191, 191, 191
53, 19, 0, 191, 191, 191
54, 19, 0, 191, 191, 191
55, 19, 0, 191, 191, 191
56, 19, 0, 191, 191, 191
57, 19, 0, 191, 191, 191
58, 19, 0, 191, 191, 191
59, 19, 0, 191, 191, 191
60, 19, 0, 191, 191, 191
61, 19, 0, 191, 191, 191
62, 19, 0, 191, 191, 191
63, 19, 0, 191, 191, 191
52, 20, 0, 191, 191, 191
